"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"tig00000002_0",28.7603509532984,0.894717628066259,0.275837042221698,3.24364567158877,0.00118010449197994,0.00225127626162327
"tig00000002_1",414.300068975413,1.40340895382989,0.0743223788434588,18.8827238265048,1.58212490190173e-79,1.50910375258319e-78
"tig00000002_10",4633.37049987155,4.52284183085769,0.0795815477345836,56.8327955362473,0,0
"tig00000002_11",173.962138015991,-0.39238810355549,0.0960982292581011,-4.08319806290719,4.44201325197387e-05,9.18016072074599e-05
"tig00000002_12",134.325738691478,0.170714032441963,0.710370035587653,0.240317051521944,0.810084477084105,0.865952372055423
"tig00000002_13",12.0896550705625,0.606898431081399,1.71704634531531,0.3534548923139,0.723747439830631,0.801291808383912
"tig00000002_14",698.8336385538,1.48383104421093,0.281355813969963,5.27385954202938,1.3358416048842e-07,3.6809857556809e-07
"tig00000002_15",138.611608891748,1.46892995022167,0.290351121658582,5.05915025170439,4.2112894093497e-07,1.13521714512905e-06
"tig00000002_16",407.425485770503,-0.499163537832695,0.198460747283465,-2.51517513999749,0.0118973265128475,0.0196702465012412
"tig00000002_17",105.789855469948,0.999431737094555,0.215617562064272,4.6352056276225,3.56582836790413e-06,9.02372893102269e-06
"tig00000002_18",531.39537907022,0.898401796123753,0.166136869823277,5.40760035433073,6.38747544099471e-08,1.80010671518942e-07
"tig00000002_19",23.3305149747458,-0.238233006502549,0.241833697685118,-0.985110879017127,0.324569610162046,0.45734808704652
"tig00000002_2",922.297327754037,2.16514236980197,0.0818858311618506,26.4409891074132,4.63214376448821e-154,9.57309711327564e-153
"tig00000002_20",5.16960167158391,-0.636913323011515,1.55518167046698,-0.409542714595052,0.682141426783042,0.783199415936085
"tig00000002_21",1.58286996737758,0.587626016906102,1.31322644000822,0.447467397094461,0.654537622884282,0.758529581660289
"tig00000002_22",27.2343163635926,1.14929113689001,0.309421693675421,3.71431984370042,0.000203750961899764,0.000414182283206078
"tig00000002_23",11.720134214131,1.13218217673686,0.435594525735651,2.59916530131958,0.00934507604083547,0.0156593166089675
"tig00000002_3",219.688674320451,-1.32272189982956,0.0824025941726558,-16.0519448824402,5.54004549337929e-58,4.29353525736895e-57
"tig00000002_4",119.750450790162,1.23967922667044,0.144545774914465,8.57637815705113,9.79072835722937e-18,4.18638040102221e-17
"tig00000002_5",5.32261533846307,-0.899001058467535,1.38128792163972,-0.650842626206662,0.515148080756053,0.672403810671058
"tig00000002_6",10.3720827558429,-0.295168906707504,0.518002872223338,-0.569820984660954,0.568799121194639,0.705310910281353
"tig00000002_7",7545.12084297757,3.11334687670123,0.150635920342977,20.6680243969206,6.72116159953294e-95,8.33424038342085e-94
"tig00000002_8",65.8162922655947,-0.302828854949948,1.65492706137421,-0.182986224600428,0.854808827300129,0.8833024548768
"tig00000002_9",1323.89725882954,0.526839612395264,0.0907403454545026,5.80601285741657,6.39780510465954e-09,1.98331958244446e-08
"tig00000003_0",38.4348168962632,-0.532614601548981,0.183963172269411,-2.89522405478514,0.00378887989203126,0.00680900154509965
"tig00000003_1",111.412361280961,-0.877775698550641,0.201591587263872,-4.35422782500186,1.33536775642552e-05,3.06640003327341e-05
"tig00000003_10",89.5343789489367,-0.10383009408434,0.377008042985049,-0.27540551459391,0.783004707813978,0.844283337121159
"tig00000003_11",174.871658129897,-0.081949364125902,0.375453878645701,-0.218267459165694,0.827220727039361,0.869282797905769
"tig00000003_12",426.04942756291,1.71014515787206,0.227386423948434,7.5208762606684,5.44103274763169e-14,1.98437664913626e-13
"tig00000003_13",173.268212965172,-0.0724161807571722,0.631705443053619,-0.114635993014588,0.908733649461243,0.916121727912148
"tig00000003_2",808.230043245081,0.177514815623831,0.0864352550841988,2.05373161045119,0.0400016753147554,0.0635924069106367
"tig00000003_3",48.2490708851814,-1.11016076273488,0.158488662682037,-7.00466988583346,2.47568857553094e-12,8.29690225313072e-12
"tig00000003_4",159.662623144708,-0.796825438447694,0.138917755192195,-5.7359510117715,9.69666881713018e-09,2.93265105688815e-08
"tig00000003_5",50.4001008546858,-1.05613005458841,0.229362371357745,-4.60463522563222,4.13189462128137e-06,1.02470986607778e-05
"tig00000003_6",45.3031559098111,-0.847038111545704,0.18982674537688,-4.46216422171704,8.11360059657599e-06,1.89827636599136e-05
"tig00000003_7",0.112586018523588,1.07026870764117,3.11350491974087,0.343750446917631,0.731033969249125,0.802196568025589
"tig00000003_8",4418.32239456253,2.48320777636896,0.10972611582785,22.6309639927916,2.14855689432783e-113,3.33026318620814e-112
"tig00000003_9",1479.69924832645,-1.12462822334418,0.154725175073655,-7.26855356802035,3.63357062470155e-13,1.28732216417998e-12
"tig00000004_0",1.47903651993688,0.159672328767409,1.39227804640208,0.114684225022462,0.908695418027833,0.916121727912148
"tig00000004_1",96.9543008451579,0.378561937300899,0.141596829803491,2.67351986500172,0.00750598305495873,0.0127498890248614
"tig00000004_10",105.513798849474,1.9427788356931,0.162374270668033,11.9648194735546,5.43155901542893e-33,2.9283187735356e-32
"tig00000004_2",18.0053073748823,-0.635506523899718,0.341920050136629,-1.85864070751561,0.0630780829894396,0.0977710286336314
"tig00000004_3",0,NA,NA,NA,NA,NA
"tig00000004_4",42.6475988260674,-0.868874947059183,0.210946847764758,-4.1189283284675,3.80638504604447e-05,8.06377039661745e-05
"tig00000004_5",44.3493263198924,-1.43234802329017,0.259350812289307,-5.52282065610952,3.33600210074783e-08,9.84914905935072e-08
"tig00000004_6",0.0636723659534549,0.62153074289382,3.11653965008542,0.19942975629294,0.841926585801138,NA
"tig00000004_7",0,NA,NA,NA,NA,NA
"tig00000004_8",27.2459497672363,-1.28684490316082,0.312561448181808,-4.11709412867929,3.83679397903572e-05,8.06377039661745e-05
"tig00000004_9",0,NA,NA,NA,NA,NA
"tig00000005_0",58.7214528527815,-0.822568913126902,0.454345527863574,-1.81044791393632,0.0702263547146589,0.107507012155774
"tig00000005_1",232.83103494724,-0.197093740417973,0.134715945234565,-1.46303201209624,0.143458619661212,0.211772248071313
"tig00000005_10",9306.5484901691,1.78006307890579,0.323542610381163,5.5017887035303,3.75957359381185e-08,1.08415610612249e-07
"tig00000005_11",246.349293139139,0.837571355571074,0.178742853653129,4.68590121760322,2.78730684590392e-06,7.2885532619084e-06
"tig00000005_2",0.0534237345308134,0.62153074289382,3.11653965008542,0.19942975629294,0.841926585801138,NA
"tig00000005_3",127.436481319009,0.947188522167863,0.424252950649042,2.23260326349837,0.0255751187069921,0.041185905450221
"tig00000005_4",2611.59966776218,0.354179965414423,0.178917656433995,1.97956966614464,0.0477519043042122,0.0749523561230673
"tig00000005_5",0.785413621222272,1.21630793085404,1.46810493608002,0.828488414528252,0.407393953417245,0.555130222238883
"tig00000005_6",616.943163508364,0.538145781048641,0.119403146534638,4.50696482184017,6.57615310239066e-06,1.5681595859547e-05
"tig00000005_7",882.39741385692,1.04449976845055,0.124806423673867,8.36895840537779,5.81297632888018e-17,2.40269688260381e-16
"tig00000005_8",0.288929602857299,-0.790233407180587,2.13447027872873,-0.370224600949348,0.711215147941278,0.794510615718185
"tig00000005_9",11.0275496139676,-0.277749481645062,1.24030454685083,-0.223936518131998,0.822806699857765,0.869282797905769
"tig00000006_0",36.570263762654,-0.995138734717153,0.217832055756046,-4.56837599619235,4.91517723580571e-06,1.19506270047041e-05
"tig00000006_1",0.0568436711909567,-0.340254273699077,3.11653965008542,-0.109176943630334,0.913062147296299,NA
"tig00000006_2",111.904506816208,-1.10970240610803,0.134909446096261,-8.2255352624918,1.94321086668398e-16,7.77284346673591e-16
"tig00000006_3",74.6580402882951,-1.34456909007595,0.164844752951296,-8.15657802874201,3.44649881587843e-16,1.29504803990583e-15
"tig00000006_4",0.543069856554785,0.865319019684487,1.7492209157901,0.494688241990083,0.620820202589461,0.733159096391363
"tig00000006_5",0,NA,NA,NA,NA,NA
"tig00000006_6",0,NA,NA,NA,NA,NA
"tig00000007_0",443.038266103808,0.309403821164188,0.0715366592963522,4.32510861155024,1.52456727875186e-05,3.37582754580768e-05
"tig00000007_1",925.128329123291,-1.0408499350813,0.0999713643397373,-10.4114807470681,2.19776221406793e-25,1.13551047726843e-24
"tig00000007_2",1048.0399820559,0.716171076518706,0.241004182038103,2.97161265195588,0.00296240172142767,0.00544123130645276
"tig00000007_3",256.43407499388,0.92123859234788,0.269898871426131,3.41327322889534,0.000641875534769712,0.00124363384861632
"tig00000007_4",4.77837125184363,0.546974795308242,1.01713957456283,0.537757854464892,0.59074423187364,0.718159654434622
"tig00000007_5",36.10761156066,0.135323569206679,0.16726680885417,0.809028223433496,0.418498912248165,0.564063751291005
"tig00000007_6",11.9996852938949,0.328825122357562,0.336452362004064,0.977330402434772,0.328405606392325,0.457553878569082
