"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AENJPLPP_01774",0,NA,NA,NA,NA,NA
"AENJPLPP_01775",0,NA,NA,NA,NA,NA
"AENJPLPP_01776",0,NA,NA,NA,NA,NA
"AENJPLPP_01777",45.1887131416712,0.210548102313064,2.27447540722487,0.0925699621302818,0.926245208000532,0.999399299569476
"AENJPLPP_01778",0,NA,NA,NA,NA,NA
"AENJPLPP_01779",0,NA,NA,NA,NA,NA
"AENJPLPP_01780",0,NA,NA,NA,NA,NA
"AENJPLPP_01781",10.4124167047571,7.04626723964928,3.64046712325844,1.93553931434559,0.0529241491180424,0.79959027291245
"AENJPLPP_01782",0,NA,NA,NA,NA,NA
"AENJPLPP_01783",4.68558751714068,5.89420688625174,3.82583084720293,1.54063447174122,0.123405773259117,0.79959027291245
"AENJPLPP_01784",7.03966934286493,-6.2129532811527,3.289421557504,-1.8887677278637,0.0589229588685614,0.79959027291245
"AENJPLPP_01785",961.833934109964,0.614634297565916,1.83788117052916,0.33442548268175,0.738058512863031,0.999399299569476
"AENJPLPP_01786",41.6779312983058,1.3480017204389,3.4084252943413,0.395491056435024,NA,NA
"AENJPLPP_01787",3.68077086793107,-5.28569395327656,3.91802885759827,-1.34906968411577,0.177314584617392,0.830150536733995
"AENJPLPP_01788",0.0994802937278668,-0.686156850506019,4.07924677847551,-0.168206751826485,0.866420629438556,0.999399299569476
"AENJPLPP_01789",0,NA,NA,NA,NA,NA
"AENJPLPP_01790",8.05790379195721,-6.41295915967948,3.68113704811632,-1.7421136664719,NA,NA
"AENJPLPP_01791",0,NA,NA,NA,NA,NA
"AENJPLPP_01792",0.198960587455734,-1.34627142813778,4.04117414497344,-0.333138681937853,0.73902960147275,0.999399299569476
"AENJPLPP_01793",0,NA,NA,NA,NA,NA
"AENJPLPP_01794",18.4524016405133,-2.141365602134,2.59848758847784,-0.824081520200134,0.409893239625407,0.999399299569476
"AENJPLPP_01795",0,NA,NA,NA,NA,NA
"AENJPLPP_01796",0,NA,NA,NA,NA,NA
"AENJPLPP_01797",0,NA,NA,NA,NA,NA
"AENJPLPP_01798",9.35242110398992,1.63366875855107,2.64709902326815,0.617154380773455,0.537132902455811,0.999399299569476
"AENJPLPP_01799",41.0215458122292,-1.49333622156386,2.65621082460225,-0.562205457387773,0.573976043588148,0.999399299569476
"AENJPLPP_01800",0.258376805764143,-0.710228645321143,4.07832283361702,-0.174147235100378,0.861749752068016,0.999399299569476
"AENJPLPP_01801",0,NA,NA,NA,NA,NA
"AENJPLPP_01802",3.62119104940222,-5.26064932031496,3.9182253004196,-1.34261021686313,0.17939822035248,0.830150536733995
"AENJPLPP_01803",0,NA,NA,NA,NA,NA
"AENJPLPP_01804",7.47367402342677,0.498001051715211,3.0440625996965,0.16359750675458,0.870048007582978,0.999399299569476
"AENJPLPP_01805",0,NA,NA,NA,NA,NA
"AENJPLPP_01806",8.3309243640977,-5.46945971103467,3.42177946797241,-1.59842554502076,NA,NA
"AENJPLPP_01807",0,NA,NA,NA,NA,NA
"AENJPLPP_01808",30.2425597077352,-0.574382646549946,3.0068473102732,-0.191024879975618,0.848506100671027,0.999399299569476
"AENJPLPP_01809",0,NA,NA,NA,NA,NA
"AENJPLPP_01810",0,NA,NA,NA,NA,NA
"AENJPLPP_01811",7.63103578064781,-3.77877558153236,2.9776089528726,-1.26906374924983,0.204418328157347,0.881153535056939
"AENJPLPP_01812",0,NA,NA,NA,NA,NA
"AENJPLPP_01813",57.0571162471954,-1.57153866743692,2.31698393539843,-0.678269125403618,0.497601070827895,0.999399299569476
"AENJPLPP_01814",0,NA,NA,NA,NA,NA
"AENJPLPP_01815",0,NA,NA,NA,NA,NA
"AENJPLPP_01816",0,NA,NA,NA,NA,NA
"AENJPLPP_01817",20.8965515751434,-2.1634759311976,2.9396765492067,-0.735957135073732,0.461756784612521,0.999399299569476
"AENJPLPP_01818",0,NA,NA,NA,NA,NA
"AENJPLPP_01819",0,NA,NA,NA,NA,NA
"AENJPLPP_01820",0,NA,NA,NA,NA,NA
"AENJPLPP_01821",0,NA,NA,NA,NA,NA
"AENJPLPP_01822",0,NA,NA,NA,NA,NA
"AENJPLPP_01823",39.6828128688039,0.00199139803305966,2.64508815734671,0.000752866412988382,0.999399299569476,0.999399299569476
"AENJPLPP_01824",0.226324440587639,-1.46875160539669,4.03475243563539,-0.364025210673278,0.7158391836705,0.999399299569476
"AENJPLPP_01825",5.65696500426487,6.16621747396835,3.36796515853387,1.83084360547619,0.0671238897196513,0.79959027291245
"AENJPLPP_01826",28.0895818265204,-1.82798652213219,2.33300589427838,-0.783532749152186,0.433314330124739,0.999399299569476
"AENJPLPP_01827",5.68919422419773,-0.993648407516497,3.45787003155662,-0.287358517945566,0.773837820197115,0.999399299569476
"AENJPLPP_01828",0,NA,NA,NA,NA,NA
"AENJPLPP_01829",0,NA,NA,NA,NA,NA
"AENJPLPP_01830",4.97401468639334,-5.71871952901674,3.80418538672939,-1.50327046336019,0.132769313513148,0.804091403232137
"AENJPLPP_01831",0,NA,NA,NA,NA,NA
"AENJPLPP_01832",11.0310119684012,3.66489132438736,3.33610192358592,1.09855496274767,0.271962231355921,0.997796443188681
"AENJPLPP_01833",5.96903649721457,2.3935263297,3.09372503468354,0.773671319482613,0.439125184675876,0.999399299569476
"AENJPLPP_01834",0,NA,NA,NA,NA,NA
"AENJPLPP_01835",0,NA,NA,NA,NA,NA
"AENJPLPP_01836",7.98616556532801,3.55914008050846,2.61878630075265,1.35907999804549,0.174121240295797,0.830150536733995
"AENJPLPP_01837",0,NA,NA,NA,NA,NA
"AENJPLPP_01838",0.312148465149476,2.0054524115314,4.0491146001973,0.495281712064577,0.620401278235885,0.999399299569476
"AENJPLPP_01839",42.600381218429,2.25208177646137,2.57643957387641,0.874106188748289,NA,NA
"AENJPLPP_01840",0,NA,NA,NA,NA,NA
"AENJPLPP_01841",0,NA,NA,NA,NA,NA
"AENJPLPP_01842",4.33850696031544,5.78316782442123,3.8561581415095,1.49972268050122,0.133686252989334,0.804091403232137
"AENJPLPP_01843",0,NA,NA,NA,NA,NA
"AENJPLPP_01844",0,NA,NA,NA,NA,NA
"AENJPLPP_01845",0,NA,NA,NA,NA,NA
"AENJPLPP_01846",2.77664445460188,5.1392503843566,3.92324904026619,1.30994752859428,0.190213586937189,0.85083477783168
"AENJPLPP_01847",18.4664452461423,-4.58399879246354,2.51423649072707,-1.8232170320374,0.0682705264494406,0.79959027291245
"AENJPLPP_01848",0,NA,NA,NA,NA,NA
"AENJPLPP_01849",14.7624426206385,-2.64798536798715,3.33255750649249,-0.794580547470928,NA,NA
"AENJPLPP_01850",22.4557243179054,-7.88955625190067,3.13144106952944,-2.51946502479966,0.0117533316391008,0.455211062494393
"AENJPLPP_01851",0,NA,NA,NA,NA,NA
"AENJPLPP_01852",17.9651582793157,-7.56822644540144,3.12350882138986,-2.42298865736317,0.0153934073031383,0.523967902433746
"AENJPLPP_01853",0,NA,NA,NA,NA,NA
"AENJPLPP_01854",0,NA,NA,NA,NA,NA
"AENJPLPP_01855",12.6091470644297,-1.40123621358335,2.70779176069129,-0.517483003650778,0.604819030558582,0.999399299569476
